date,open,high,low,close,volume,amount,sma_5,sma_20,rsi_14,macd_12_26_9,macdh_12_26_9,macds_12_26_9,bbl_5_2.0_2.0,bbm_5_2.0_2.0,bbu_5_2.0_2.0,bbb_5_2.0_2.0,bbp_5_2.0_2.0,imf_1,imf_2,imf_3,imf_4,imf_5,imf_6,imf_7,imf_8,imf_residue
2009-09-18,3325.061,3330.432,3170.962,3199.689,10048840000,32153162810760.0,3274.8114000000005,3132.7044499999993,48.92282372409362,-6.262582001096689,33.39339505595973,-39.65597705705642,3179.4768879738645,3274.8114000000005,3370.1459120261366,5.822290225698863,0.10600626990461874,-35.66872965848498,9.118519746778162,53.46464667295143,95.67106634151237,-232.29368450238982,394.08834155193233,-302.6910040239376,474.6587991239513,2743.3410447476867
2009-09-21,3163.512,3210.643,3090.607,3208.604,7280197600,23359271140150.4,3257.8534000000004,3131.6546499999995,49.44672932590692,-5.9203227404809695,26.988523453260363,-32.90884619374133,3149.738150588727,3257.8534000000004,3365.968649411274,6.637207764552785,0.2722365703812304,34.921601389638845,-9.147052670590517,16.198697692553417,84.49903160551064,-228.98261908012157,395.2643280331382,-301.5521519431417,473.8453821807125,2743.5567827923005
2009-09-22,3196.009,3237.217,3131.016,3131.026,7342510400,22989590967670.4,3223.5302,3132.7144499999995,45.110559429340974,-11.773261237257884,16.90846796518676,-28.681729202444643,3082.542017641114,3223.5302,3364.5183823588864,8.747439832199257,0.171943426561347,1.2696486936226798,-3.704810048729115,-26.05171635274501,70.94940281166717,-224.3352636876614,396.49878713233215,-300.4027705777324,473.0299410940952,2743.7727809351504
2009-09-23,3130.142,3159.173,3041.415,3060.069,6601371600,20200652590640.4,3183.8968000000004,3127.0986000000003,41.52376266135974,-21.885116056814695,5.4372905165039604,-27.322406573318656,2990.1477175793,3183.8968000000004,3377.6458824207007,12.170562966783358,0.1804428737083643,-35.351586180921146,9.977687639442578,-66.74076219768807,55.87004862275975,-218.43434790484932,397.789303876743,-299.24285645879905,472.21247345778283,2743.989039145529
2009-09-24,3041.82,3122.055,2989.236,3080.926,6515210400,20072881116830.4,3136.0628,3123.32985,42.9594295875755,-27.89430013416768,-0.4575148486792173,-27.43678528548846,3001.3371056025903,3136.0628,3270.78849439741,8.592027838052848,0.29537385111796366,22.762064129433845,11.496187955374147,-98.73807990920857,40.10883770156317,-211.36260131151977,399.1334632936055,-298.0724061174363,471.3929768654579,2744.20555739273
2009-09-25,3057.106,3090.069,3028.407,3058.528,4582049200,14014325775577.6,3107.8306000000002,3123.9172000000003,41.77334513753724,-34.071201617744464,-5.3075330658047974,-28.763668551939666,2980.830288853669,3107.8306000000002,3234.8309111463313,8.172923655898819,0.3058957511403517,36.8490012693903,-0.37604863965750235,-117.88705673534034,24.51363871085935,-203.20275348751272,400.52885041014935,-296.89141608474193,470.5714489108101,2744.422335646043
2009-09-28,3066.368,3088.081,2959.744,2972.643,4191835200,12460829564433.6,3060.6384000000003,3131.0358000000006,37.498116698955045,-45.37360361635638,-13.28794805153337,-32.08565556482301,2946.122159347131,3060.6384000000003,3175.1546406528696,7.483160418615235,0.11579510688471319,-18.03631582539169,-23.966126179666258,-121.90977271978164,9.932320313423125,-194.03753401266852,401.973050253613,-295.69988289180975,469.7478871875186,2744.639373874763
2009-09-29,2975.531,2998.55,2923.926,2972.286,4593235200,13652408679667.2,3028.8904,3137.4651000000003,37.480945279936755,-53.74016240596484,-17.323605472913464,-36.416556933051375,2924.362775874765,3028.8904,3133.4180241252357,6.90204070277587,0.22923712523982198,-19.134606419065314,-35.38151256814718,-109.05782489254663,-2.9350469039744524,-183.94981533520948,403.46364785122535,-294.4978030697346,468.92228928927375,2744.8566720481786
2009-09-30,2992.98,3033.738,2988.292,3004.805,4218452400,12675626863782.0,3017.8376000000007,3143.15905,40.16863594638154,-57.08862684334008,-16.53765592823096,-40.55097091510912,2918.222321747783,3017.8376000000007,3117.4528782522184,6.601765333708986,0.43458533555965456,-37.83829473944688,-15.18659713958444,-80.04941235098592,-13.97721387734102,-173.02541991859152,404.9982282302208,-293.28517314961186,468.0946528097565,2745.074230135584
2009-10-09,3078.753,3164.031,3071.27,3163.708,5687104000,17992336421632.0,3034.3940000000002,3148.7462499999997,51.20698519945481,-46.38546220774106,-4.6675930341055505,-41.717869173635506,2873.6125982830526,3034.3940000000002,3195.175401716948,10.597265992283637,0.9021422833085339,36.31145548051524,26.847705258956818,-41.93949718859275,-23.2212464937476,-161.35982726135313,406.5743764178323,-292.06198966253567,467.26497534265314,2745.2920481062715
2009-10-12,3181.581,3193.59,3151.256,3151.632,5896196000,18582639991872.0,3053.0148,3152.47075,50.44530672015083,-38.43451028859363,2.626687108033501,-41.06119739662713,2859.936352567703,3053.0148,3246.0932474322967,12.64837939418419,0.755381170999369,-33.0590125134225,38.437343889960964,-3.3084048266803507,-30.692654145121445,-149.0500811176071,408.1896774412905,-290.82824913960303,466.4332544816512,2745.510125929532
2009-10-13,3144.022,3199.921,3140.498,3198.517,5071370400,16220864437696.8,3098.1896,3157.1861999999996,53.34678645009082,-28.02701792699827,10.427343575703091,-38.45436150270136,2893.7715527114474,3098.1896,3302.607647288553,13.195967560445801,0.7453976087991374,-0.7306223005053919,11.34616358843687,28.92591056592075,-36.420794940781796,-136.18937652408556,409.84171632783125,-289.5839481119048,465.59948782042983,2745.7284635746587
2009-10-14,3209.065,3276.553,3204.314,3227.399,8097812000,26134870350988.0,3149.2122,3160.0077999999994,55.09117979480509,-17.249626271309808,16.963788185113245,-34.21341445642305,2977.1262852397736,3149.2122,3321.2981147602263,10.928823072654575,0.7271737350175942,22.286843957043995,-19.74146771961673,54.2498303123651,-40.439504809292835,-122.86643069826776,411.5280781046873,-288.3290831105408,464.7636729526799,2745.947061010942
2009-10-15,3258.546,3287.628,3227.088,3239.643,6056200800,19619928528314.4,3196.1798000000003,3162.2445,55.84492442319532,-7.632494617749217,21.26473587093907,-28.897230488688287,3119.3157968069404,3196.1798000000003,3273.0438031930603,4.809742129842629,0.7827279233091257,14.409283751374517,-32.23349592856591,73.14536990179728,-42.788983700475285,-109.16359683637346,413.24634779908797,-287.0636506666045,463.92580747208063,2746.1659182076787
